Client_ID,year,lat,lng,Minuten,outlier
39498,2019,52.0112935,6.3527648,82.5,0
39782,2019,51.9641037,4.9861071,95.0,0
40765,2019,51.8008399,5.712022,80.0,0
40806,2019,52.0356768,5.1480942,100.0,0
40881,2019,53.36493249999999,5.214055,480.0,1
41871,2019,52.0130022,6.704766100000001,65.0,0
42007,2019,52.4669392,6.4946201,20.0,0
42069,2019,52.0433944,5.6362067,30.0,0
43223,2019,52.2097284,5.1659323,60.0,0
43811,2019,51.5090643,3.9016085,40.0,0
43873,2019,52.160162,6.4114207,55.0,0
44263,2019,52.19044719999999,6.567028000000001,30.0,0
45189,2019,51.4100433,6.034878099999999,215.0,1
45290,2019,52.1975987,6.5556321,100.0,0
45524,2019,51.9591989,4.2168819,15.0,0
45536,2019,52.2390439,4.425622199999999,67.5,0
45670,2019,52.141951,5.387247299999999,75.0,0
45824,2019,52.03101419999999,5.5694851,45.0,0
45930,2019,53.330163,6.7514243,45.0,0
45991,2019,52.3836702,4.851623399999999,285.0,1
46385,2019,51.9939353,5.9522661,50.0,0
46994,2019,51.0681789,5.8266349,85.0,0
47035,2019,52.2247891,4.5295837,55.0,0
47077,2019,52.7116193,6.8613545,45.0,0
47311,2019,51.65457749999999,5.8181397,40.0,0
47514,2019,52.4058591,6.7841027,120.0,0
47708,2019,53.40905009999999,6.6699665,125.0,0
48153,2019,52.3451623,4.8708726,147.5,0
48292,2019,51.4915836,3.822829,57.5,0
48313,2019,52.1841672,5.385171199999999,55.0,0
48356,2019,52.2681625,6.178019600000001,185.0,0
49077,2019,51.8876702,6.0014078,215.0,1
49115,2019,51.8833528,5.5255746,70.0,0
49723,2019,53.14153839999999,6.928227799999999,60.0,0
49823,2019,51.0465294,5.7907217,240.0,1
50063,2019,51.7238243,5.8800213,75.0,0
50157,2019,52.0108969,5.431598699999999,40.0,0
50595,2019,51.5211818,5.3435295,60.0,0
50632,2019,53.3222969,6.853204499999999,85.0,0
51233,2019,51.453022,3.5637765,225.0,1
52083,2019,51.4765272,6.1880912,70.0,0
52224,2019,51.4643323,5.2535146,62.5,0
52268,2019,52.1633017,5.3140981,120.0,0
52920,2019,53.3280173,6.9205131,105.0,0
53083,2019,52.1118869,5.712311,150.0,0
53156,2019,52.7872047,6.933325099999999,62.5,0
53393,2019,51.8920032,5.9001535,115.0,0
53686,2019,52.0548653,6.3119749,35.0,0
54013,2019,51.8824413,5.5209532,30.0,0
54618,2019,52.3550055,6.674352499999999,110.0,0
55255,2019,51.9956508,5.671236299999999,92.5,0
55496,2019,51.33319909999999,3.8589651,60.0,0
55741,2019,51.8137276,4.887599499999999,45.0,0
56039,2019,52.0869013,4.7496322,40.0,0
56151,2019,51.8893965,4.5167231,60.0,0
56928,2019,51.4890764,4.0398968,45.0,0
57314,2019,51.6524323,3.919221599999999,5137.0,1
57892,2019,52.09294999999999,6.3108073,45.0,0
57981,2019,51.9421705,6.4555744,105.0,0
58102,2019,51.4120275,6.040138499999999,30.0,0
58354,2019,52.1505612,5.3797373,260.0,1
58402,2019,53.14225829999999,7.0420589,30.0,0
59080,2019,52.5244617,6.093931599999999,105.0,0
59297,2019,52.9304132,7.0195246,30.0,0
60672,2019,51.3619043,5.943292,110.0,0
60684,2019,51.7601956,4.152699999999999,122.5,0
61083,2019,51.4494639,6.0532917,60.0,0
61579,2019,51.9447649,5.9750635,90.0,0
61622,2019,51.35953500000001,5.9912607,75.0,0
61663,2019,53.2052264,5.8249654,47.5,0
62053,2019,51.8495481,5.864547000000001,75.0,0
62830,2019,51.9223592,5.8359559,45.0,0
63280,2019,51.4940988,3.9060721,1560.0,1
63490,2019,53.3189612,6.873096299999999,55.0,0
64059,2019,52.3276422,4.878499000000001,90.0,0
64427,2019,52.3785605,4.620356999999999,162.5,0
64984,2019,52.3563276,4.64483,90.0,0
65068,2019,52.7886029,6.930157299999999,480.0,1
65185,2019,53.2504935,5.921038999999999,47.5,0
65483,2019,52.2882294,6.827750099999999,32.5,0
66813,2019,52.2279053,4.525498499999999,40.0,0
66850,2019,51.4655201,5.7872645,70.0,0
66861,2019,51.6486406,3.900153599999999,50.0,0
66945,2019,52.4613531,6.4912429,90.0,0
67276,2019,51.7085248,3.7404433,953.0,1
68358,2019,51.4502655,6.0482683,80.0,0
68455,2019,53.4032758,6.667929600000001,22.5,0
68576,2019,53.24870869999999,6.866827799999999,47.5,0
68793,2019,52.097483,4.3189454,30.0,0
69461,2019,52.7120371,6.921441100000001,55.0,0
69790,2019,52.7879423,6.1147976,165.0,0
70332,2019,53.0538185,6.9927457,60.0,0
70410,2019,53.2943213,6.0025966,70.0,0
70690,2019,52.26283,4.4947484,170.0,0
70988,2019,51.81789449999999,5.0870166,10.0,0
71289,2019,53.2144662,6.553270599999999,2160.0,1
71314,2019,51.6346765,6.018167999999999,47.5,0
71497,2019,52.2009262,6.559991,40.0,0
72204,2019,51.3317267,5.9694128,77.5,0
72484,2019,52.14359570000001,5.3820028,85.0,0
72546,2019,53.35777119999999,6.3340561,115.0,0
72933,2019,52.4705711,6.0537455,135.0,0
73476,2019,51.9950339,5.187522,90.0,0
73614,2019,52.1316465,5.7509391,50.0,0
73965,2019,51.8329868,5.585018499999999,75.0,0
74358,2019,51.915748,4.437357899999999,10.0,0
74725,2019,52.02559669999999,4.4292889,100.0,0
74893,2019,51.8896534,5.6669638,30.0,0
75173,2019,52.40661710000001,6.7800407,167.5,0
75668,2019,51.976363,6.7238205,115.0,0
75834,2019,51.729062,3.81803,130.0,0
76063,2019,52.4830008,4.657704799999999,60.0,0
76064,2019,52.4830008,4.657704799999999,67.5,0
76078,2019,53.168205,6.2555258,535.0,1
76439,2019,52.0812535,6.359147999999999,585.0,1
76625,2019,52.4991937,4.6601766,90.0,0
77471,2019,53.394594,6.560542799999999,65.0,0
78504,2019,52.2872406,5.9698419,45.0,0
78644,2019,52.7784252,6.9400854,55.0,0
78676,2019,52.2931626,5.9718838,90.0,0
78761,2019,50.95802699999999,5.824760899999999,10.0,0
78914,2019,51.8331202,5.8638071,165.0,0
78973,2019,52.5503513,4.661678,140.0,0
79224,2019,52.0451353,6.1066566,47.5,0
79225,2019,52.0452107,5.6602102,85.0,0
80275,2019,52.0925649,4.9072225,60.0,0
80799,2019,52.6348731,4.7352682,220.0,1
80849,2019,52.3838182,4.8505641,75.0,0
80866,2019,52.3838182,4.8505641,75.0,0
81329,2019,52.105886,6.3151911,60.0,0
81452,2019,51.7507337,5.260401799999999,77.5,0
81547,2019,52.1832216,5.6040886,50.0,0
81676,2019,52.1372562,6.226387,65.0,0
81855,2019,52.7882715,6.924511900000001,105.0,0
81982,2019,51.78822,4.5578539,67.5,0
83979,2019,52.15838919999999,5.3741828,30.0,0
84004,2019,53.2522372,5.8982271,45.0,0
84241,2019,51.4856084,3.6184007,45.0,0
84613,2019,53.254368,6.030645499999999,90.0,0
85412,2019,53.20817880000001,5.765336,15.0,0
85478,2019,51.9236101,5.835546799999999,65.0,0
86201,2019,51.9861229,4.4914806,480.0,1
86270,2019,53.3904971,6.5604761,150.0,0
86704,2019,52.5199111,6.415146099999999,55.0,0
86979,2019,52.351558,6.6598525,10.0,0
87162,2019,51.9222983,5.8377724,60.0,0
87252,2019,52.3601166,6.6622122,110.0,0
87270,2019,52.07875989999999,5.485844699999999,40.0,0
87583,2019,51.7634039,5.1273593,25.0,0
87824,2019,52.5312154,6.4288357,50.0,0
88694,2019,51.5704201,5.944821300000001,45.0,0
89006,2019,53.04083079999999,7.0435485,27.5,0
89161,2019,52.00337099999999,5.6752173,40.0,0
89762,2019,53.3209479,6.932898799999999,45.0,0
89769,2019,51.4696466,3.8107144,85.0,0
90385,2019,52.0807976,5.4888981,60.0,0
90771,2019,52.07845520000001,5.4847937,55.0,0
91541,2019,52.7926399,6.9383656,90.0,0
91630,2019,51.5284833,3.8960302,60.0,0
92226,2019,52.0305054,4.7135378,45.0,0
93372,2019,51.48715559999999,6.160936299999999,90.0,0
93395,2019,51.6870497,5.3118015,15.0,0
93484,2019,52.9888273,6.965176599999999,45.0,0
94062,2019,51.8878101,6.3845256,107.5,0
94108,2019,53.38953249999999,6.561712399999999,75.0,0
94679,2019,52.1596376,5.4066841,40.0,0
94724,2019,51.5957794,4.7042421,60.0,0
95112,2019,52.0068796,4.443423699999999,40.0,0
95187,2019,53.1439136,6.266860899999999,15.0,0
96272,2019,51.4556072,6.055755599999999,32.5,0
96920,2019,51.9956508,5.671236299999999,285.0,1
97617,2019,51.94464139999999,5.9218733,90.0,0
97684,2019,52.3841999,4.8514995,120.0,0
97811,2019,52.2028607,4.4118616,40.0,0
98209,2019,52.08924380000001,6.154672199999999,180.0,0
98251,2019,52.6305703,4.724283499999999,130.0,0
99058,2019,52.0314742,5.6613213,40.0,0
99115,2019,53.0094849,5.7699839,90.0,0
99187,2019,52.0095247,4.3640998,42.5,0
99375,2019,51.4757225,5.6593047,35.0,0
99684,2019,52.0830542,4.9025392,40.0,0
99711,2019,52.1933797,5.3812074,180.0,0
100097,2019,52.28061109999999,4.6247869,27.5,0
100837,2019,52.8782729,7.0591738,30.0,0
101044,2019,52.1371243,5.3803675,60.0,0
101128,2019,51.8885988,4.4697738,87.5,0
101368,2019,52.2901636,5.9749077,65.0,0
101907,2019,51.4952745,3.9087558,27.5,0
102601,2019,51.9758293,6.3084091,120.0,0
102678,2019,53.2246058,6.3458564,155.0,0
102949,2019,52.19954509999999,5.377769199999999,175.0,0
103055,2019,52.4557726,4.5728368,135.0,0
103083,2019,52.044878,4.8027657,67.5,0
103150,2019,53.0711779,7.0779239,270.0,1
103614,2019,52.3729666,7.0065069,85.0,0
104244,2019,53.2984132,6.6025043,182.5,0
104742,2019,50.8968761,6.0157988,220.0,1
105370,2019,52.2140754,6.8701455,40.0,0
105383,2019,51.9820455,5.3440876,55.0,0
105655,2019,53.36011629999999,6.3283547,70.0,0
106117,2019,52.2931713,5.6220243,40.0,0
106447,2019,51.43954799999999,5.6195796,200.0,1
106648,2019,53.3414819,6.914655900000001,25.0,0
106773,2019,52.5303631,6.112373799999999,120.0,0
106939,2019,51.4890764,4.0398968,20.0,0
107177,2019,52.0383976,5.6563355,45.0,0
107278,2019,52.1006928,6.312631199999999,45.0,0
107656,2019,52.3055503,4.6688746,50.0,0
107970,2019,53.1486092,7.033810399999999,60.0,0
107982,2019,51.9727766,5.3386681,155.0,0
108085,2019,51.8877307,4.5199802,35.0,0
108257,2019,51.8809094,4.544846199999999,105.0,0
109083,2019,51.62415799999999,5.880077699999999,135.0,0
109198,2019,52.5110044,4.678145199999999,105.0,0
109684,2019,52.2710667,6.1364911,30.0,0
109892,2019,50.885148,5.9777833,60.0,0
110018,2019,51.7996408,5.331098,52.5,0
110144,2019,51.5002254,3.6749894,60.0,0
110167,2019,52.7794734,6.9146277,92.5,0
110199,2019,51.8877457,4.5147213,60.0,0
110880,2019,52.71231419999999,6.8582255,45.0,0
110909,2019,51.8089615,5.847470599999999,45.0,0
111638,2019,51.6623342,4.0892532,75.0,0
111816,2019,51.6628584,4.091131799999999,60.0,0
111936,2019,51.4526389,6.056100499999999,85.0,0
112024,2019,51.6958965,5.966444399999999,117.5,0
112320,2019,53.1886077,5.8357782,100.0,0
112396,2019,51.9106598,5.7371006,90.0,0
113345,2019,52.9583819,4.756611500000001,115.0,0
113956,2019,52.0068796,4.443423699999999,95.0,0
114033,2019,52.3423135,4.898449500000001,45.0,0
114035,2019,53.1062561,6.8740622,82.5,0
115003,2019,53.3378388,6.746532699999999,105.0,0
115048,2019,51.458764,6.0475715,60.0,0
115070,2019,52.0725044,5.5437065,90.0,0
115135,2019,52.1638263,6.7478082,45.0,0
115175,2019,52.5486157,5.909041999999999,60.0,0
115531,2019,50.94878809999999,5.9799201,45.0,0
115793,2019,51.4453299,4.033465400000001,115.0,0
116125,2019,51.4271829,6.1483426,70.0,0
116463,2019,52.0689112,5.2008874,110.0,0
116538,2019,52.1039732,6.3092397,60.0,0
116826,2019,53.0853542,6.8658826,35.0,0
116913,2019,52.2297953,4.4401378,50.0,0
117864,2019,51.46552399999999,3.6119122,110.0,0
117991,2019,51.9417734,6.0062491,45.0,0
118213,2019,50.9703185,5.8378609,70.0,0
118234,2019,52.13875059999999,5.3992836,35.0,0
118318,2019,53.318608,6.850617799999999,45.0,0
118526,2019,52.1019409,6.1579554,57.5,0
118906,2019,52.8746443,7.0538503,30.0,0
119611,2019,52.6449157,4.759351,60.0,0
119713,2019,52.7960732,6.947324999999999,195.0,1
119733,2019,52.6597083,6.8875367,60.0,0
120007,2019,51.8147808,5.0926496,20.0,0
120553,2019,52.7120371,6.921441100000001,5.0,0
120609,2019,52.28012409999999,6.431695899999999,75.0,0
121056,2019,51.6266152,3.980823,1265.0,1
121958,2019,52.0388005,5.6647621,40.0,0
122021,2019,53.04574599999999,5.5179174,85.0,0
122341,2019,53.276614,6.698066499999999,95.0,0
122550,2019,53.3269528,6.9109435,45.0,0
122763,2019,51.9172375,5.9577985,130.0,0
122915,2019,51.6492625,3.9230961,2578.5,1
123114,2019,52.2196483,5.1742389,90.0,0
123350,2019,51.9677265,5.581945699999999,60.0,0
123482,2019,53.2755252,6.6916018,145.0,0
123538,2019,52.7258669,6.9872135,35.0,0
123667,2019,53.2993823,6.6017516,15.0,0
123793,2019,51.7881821,5.2395274,25.0,0
124009,2019,52.0566518,4.471012,50.0,0
124045,2019,51.3565031,6.132893399999999,125.0,0
124246,2019,52.9596986,5.8080603,60.0,0
124901,2019,52.0144652,5.5391772,25.0,0
125265,2019,52.5061444,6.077245,30.0,0
125496,2019,52.875395,5.9905355,30.0,0
125656,2019,52.63844229999999,5.0211041,40.0,0
125680,2019,52.35911060000001,6.6613171,80.0,0
125728,2019,51.7519532,4.1510714,50.0,0
126215,2019,52.0410306,5.0672159,3415.0,1
126235,2019,51.92594279999999,5.8436678,15.0,0
126284,2019,52.3904203,5.2364106,170.0,0
126533,2019,52.07704409999999,5.495074499999999,70.0,0
126934,2019,53.2244563,6.355525999999999,40.0,0
126995,2019,52.20114900000001,5.4223686,70.0,0
127294,2019,52.10488119999999,6.303463499999999,45.0,0
127496,2019,51.6899597,3.7276671,40.0,0
128485,2019,51.5274435,3.4491574,175.0,0
128542,2019,53.10631739999999,6.8654771,45.0,0
129205,2019,53.40226759999999,6.6137543,75.0,0
129360,2019,50.9355965,5.946548,85.0,0
129408,2019,51.8831087,5.692689,45.0,0
129542,2019,53.25113570000001,6.9317179,80.0,0
129552,2019,52.65608779999999,4.7820844,390.0,1
129699,2019,53.238181,6.831759399999999,77.5,0
129779,2019,52.198783,6.8752833,152.5,0
129866,2019,53.3597867,6.3826923,45.0,0
129883,2019,52.22018139999999,4.5189599,45.0,0
130571,2019,51.7262175,3.915421,42.5,0
130911,2019,52.1036326,4.271548399999999,90.0,0
131134,2019,51.4184207,6.1480237,45.0,0
131911,2019,52.3446479,5.6375588,25.0,0
132207,2019,52.171983,5.5961986,215.0,1
132345,2019,52.5223553,6.422437899999999,130.0,0
132610,2019,53.326058,6.9127581,30.0,0
132618,2019,53.0376736,7.035271799999999,15.0,0
132796,2019,53.10519840000001,7.008879599999999,75.0,0
133102,2019,52.0485556,6.3278227,100.0,0
133133,2019,52.3029604,4.7066408,75.0,0
133375,2019,51.34105539999999,6.1419701,90.0,0
133905,2019,52.3538381,6.6617969,157.5,0
134098,2019,52.3507106,5.006864999999999,120.0,0
134114,2019,52.3729666,7.0065069,135.0,0
134324,2019,52.4019082,4.646741,120.0,0
134556,2019,51.3160547,3.847344099999999,710.0,1
134572,2019,52.0767514,5.0957262,47.5,0
134831,2019,51.9769908,6.7222786,90.0,0
134967,2019,52.2007555,6.5572655,80.0,0
135318,2019,52.1236377,6.1982979,142.5,0
135539,2019,51.6515293,4.0345173,1176.0,1
135584,2019,52.0858388,5.2413186,162.5,0
135607,2019,52.3703195,5.1798595,140.0,0
135638,2019,52.0666434,5.204848999999999,70.0,0
135684,2019,51.8920098,6.0017722,80.0,0
135945,2019,51.6970543,5.9686145,60.0,0
136176,2019,51.7620028,4.1484784,90.0,0
136265,2019,51.33049519999999,3.8346598,20.0,0
136315,2019,50.9342122,5.972023,95.0,0
136525,2019,52.141113,6.221215,90.0,0
136599,2019,52.1400222,5.605909,40.0,0
136879,2019,51.87652480000001,4.5252791,80.0,0
137291,2019,51.7583868,4.1645261,122.5,0
137325,2019,52.0958854,6.6443781,90.0,0
137619,2019,52.1071347,6.3014806,50.0,0
137712,2019,53.1778577,5.4275902,85.0,0
138164,2019,52.131311,6.2064995,85.0,0
138366,2019,52.4094867,6.7927862,345.0,1
138552,2019,52.9348244,7.0190055,30.0,0
139136,2019,53.0020691,6.5593726,65.0,0
139672,2019,53.3219471,6.8634286,155.0,0
140933,2019,52.6414743,5.0432842,175.0,0
140983,2019,52.6422871,4.7368131,165.0,0
141318,2019,52.032604,6.296533699999999,45.0,0
141402,2019,52.2622479,4.4986127,30.0,0
141516,2019,52.2011394,5.956194099999999,27.5,0
141526,2019,52.4671283,6.4771266,10.0,0
141608,2019,51.6954401,3.743350099999999,50.0,0
142129,2019,52.4620962,6.0725698,50.0,0
142185,2019,52.6285082,4.718746299999999,120.0,0
142308,2019,53.1864012,6.5542346,30.0,0
142375,2019,51.9619598,6.2968623,82.5,0
142521,2019,52.0986173,5.2393505,110.0,0
143853,2019,51.5052898,3.959367299999999,210.0,1
144418,2019,52.33311459999999,6.6672322,30.0,0
144568,2019,53.1702743,6.868019899999999,90.0,0
144626,2019,52.2905569,6.4350485,115.0,0
144752,2019,51.77054889999999,5.339174799999999,45.0,0
145009,2019,51.9521717,6.0299439,55.0,0
145070,2019,51.9751996,5.7971302,30.0,0
145084,2019,51.9173072,5.8431004,95.0,0
145110,2019,51.6586368,4.0898217,70.0,0
145339,2019,53.1433336,7.027914999999999,60.0,0
145403,2019,52.041261,4.3963466,67.5,0
145852,2019,53.16699910000001,6.7572416,90.0,0
146434,2019,51.4971842,3.904805,175.0,0
146555,2019,51.9196773,5.846133399999999,105.0,0
146614,2019,52.2585468,4.4964895,75.0,0
146798,2019,51.9862696,5.745959399999999,75.0,0
146841,2019,52.2228832,5.1947708,135.0,0
147017,2019,51.88042300000001,5.9755585,55.0,0
147482,2019,51.3960669,5.2651521,90.0,0
147598,2019,53.36052429999999,6.5101487,85.0,0
147930,2019,52.0139579,5.3161184,70.0,0
148044,2019,51.9397712,5.9195612,25.0,0
148119,2019,53.2150578,5.914089499999999,135.0,0
148260,2019,52.1829642,5.6023181,65.0,0
148535,2019,51.9290899,6.585325399999999,105.0,0
148645,2019,52.9750372,6.949668399999999,60.0,0
149239,2019,52.0245384,4.424066,15.0,0
149542,2019,51.3233462,5.973552499999999,20.0,0
149543,2019,52.2774912,6.1410393,30.0,0
149697,2019,51.5063167,5.7439225,15.0,0
149753,2019,52.9501681,6.348071099999999,30.0,0
149777,2019,52.2872761,5.971762399999999,95.0,0
149896,2019,52.8948171,5.5810337,67.5,0
150230,2019,53.1414975,7.0379195,60.0,0
150322,2019,51.8919631,5.896986200000001,50.0,0
150597,2019,52.99450280000001,6.286493399999999,45.0,0
150683,2019,52.1061898,6.3177082,15.0,0
150730,2019,51.24935809999999,5.8362642,35.0,0
151018,2019,52.6556765,4.9484708,37.5,0
151106,2019,52.5713334,4.6880318,90.0,0
151195,2019,51.6828766,5.295758,30.0,0
152025,2019,53.319488,6.8558254,155.0,0
152238,2019,53.3299607,6.0124717,50.0,0
152383,2019,53.0396245,7.0979755,125.0,0
152547,2019,51.29303179999999,4.0590218,30.0,0
152694,2019,52.07610039999999,4.6601186,37.5,0
152994,2019,52.0839581,5.482048400000001,30.0,0
153285,2019,52.3506249,5.01099,72.5,0
153522,2019,51.707476,5.7121609,180.0,0
154086,2019,52.6758035,5.959758799999999,35.0,0
154200,2019,51.9302509,6.0801995,92.5,0
154475,2019,52.1069214,6.3138258,30.0,0
154661,2019,52.3817186,4.8573457,90.0,0
155785,2019,50.97646340000001,5.8294349,157.5,0
156003,2019,52.6669683,5.0750446,90.0,0
156032,2019,53.2081202,6.5699539,60.0,0
156216,2019,52.297656,5.949777399999999,30.0,0
156386,2019,51.6846326,4.1900778,150.0,0
156592,2019,53.2984132,6.6025043,60.0,0
156694,2019,53.2107481,5.838298000000001,90.0,0
157053,2019,51.9945789,5.672175999999999,20.0,0
157262,2019,52.0371926,5.664329500000001,87.5,0
157370,2019,51.87976279999999,6.237409299999999,45.0,0
157598,2019,52.3074678,5.988699899999999,65.0,0
158000,2019,51.7759803,5.104682899999999,90.0,0
158216,2019,51.4817939,3.6433292,170.0,0
158294,2019,53.33773790000001,6.547793599999999,60.0,0
158402,2019,52.52638520000001,6.139230899999999,60.0,0
158618,2019,52.8744813,5.9952758,40.0,0
159386,2019,51.9772233,5.7443442,15.0,0
159433,2019,52.9617803,5.9252806,30.0,0
160752,2019,51.874502,5.966042,70.0,0
161564,2019,52.635228,4.724686,115.0,0
161567,2019,52.9254027,7.0185191,30.0,0
161675,2019,53.3317856,6.7446303,90.0,0
161860,2019,51.91026309999999,4.0926521,110.0,0
162159,2019,52.1883531,5.5994779,55.0,0
162243,2019,51.4368644,6.0400486,70.0,0
162532,2019,52.002877,5.6893984,75.0,0
162785,2019,51.9572191,4.214853,77.5,0
163132,2019,53.2929581,6.0020973,82.5,0
163539,2019,52.7074055,6.9055338,40.0,0
163578,2019,51.8893965,4.5167231,30.0,0
163661,2019,52.98586050000001,6.9604671,175.0,0
163720,2019,51.8870456,5.998813699999999,80.0,0
163905,2019,53.3259453,5.9911768,90.0,0
164431,2019,52.046122,4.7205333,45.0,0
164626,2019,52.5775125,5.7606042,85.0,0
164809,2019,52.5960583,6.460611699999999,50.0,0
164841,2019,53.0284951,7.1069147,180.0,0
165057,2019,53.2520742,6.9307175,45.0,0
165867,2019,52.27711919999999,6.4207668,135.0,0
165878,2019,52.2806627,5.9750311,45.0,0
166088,2019,52.1660826,6.7407727,60.0,0
166204,2019,51.6505531,3.9987508,1217.5,1
166212,2019,53.101301,6.0760621,45.0,0
166236,2019,53.271195,5.650847499999999,90.0,0
166472,2019,51.8889249,6.020715999999999,52.5,0
166591,2019,51.9164171,6.7353087,20.0,0
166705,2019,52.0995711,6.3066531,180.0,0
167019,2019,52.0566518,4.471012,140.0,0
167070,2019,53.0180857,5.7861535,30.0,0
167372,2019,52.0337589,5.671958999999999,50.0,0
167376,2019,53.1614839,6.32695,50.0,0
167563,2019,52.5142613,6.424030699999999,50.0,0
167616,2019,52.8965381,7.0820192,50.0,0
167658,2019,51.7871511,4.4732724,85.0,0
167681,2019,51.4726891,3.9627508,125.0,0
167869,2019,51.8280713,4.472486099999999,185.0,0
167883,2019,52.4525363,4.6033929,97.5,0
168106,2019,52.1892641,5.602684900000001,80.0,0
168566,2019,52.4003161,7.030961599999999,75.0,0
168898,2019,53.3132548,6.0041573,40.0,0
169105,2019,53.1344444,6.8620581,15.0,0
169186,2019,52.3795671,7.038212199999999,110.0,0
169310,2019,51.8961104,4.172276200000001,210.0,1
169612,2019,52.3554745,5.9899675,125.0,0
169833,2019,52.3504618,4.943154199999999,175.0,0
169938,2019,51.60993759999999,5.8736864,47.5,0
170476,2019,52.3134525,6.9247969,85.0,0
170821,2019,52.0063524,5.1014706,102.5,0
171065,2019,52.0949489,6.639462699999999,35.0,0
171154,2019,52.2040944,5.139497,30.0,0
171174,2019,53.208459,5.802846499999999,155.0,0
171391,2019,52.1597916,6.222367999999999,35.0,0
171684,2019,51.821893,5.6292808,175.0,0
171789,2019,52.0177662,5.6617618,10.0,0
171914,2019,51.9878897,5.5057928,55.0,0
171938,2019,51.6489729,3.9250995,72.5,0
172155,2019,52.0799809,4.743136799999999,25.0,0
172317,2019,52.223135,5.178964,77.5,0
173031,2019,51.99357939999999,4.3549263,60.0,0
173134,2019,51.4545956,6.0581723,35.0,0
173146,2019,51.5070482,5.9743358,237.5,1
173182,2019,52.2987101,6.7512626,47.5,0
173338,2019,52.0446456,4.3947848,60.0,0
174109,2019,53.19462499999999,7.0106898,75.0,0
174402,2019,52.215848,6.8592286,35.0,0
174483,2019,51.9171011,5.845235,87.5,0
174549,2019,51.7962216,4.4873246,22.5,0
174731,2019,51.9743034,6.3012169,135.0,0
174772,2019,51.6505716,3.9285886,20.0,0
175392,2019,51.9729426,5.7269334,60.0,0
